"shrinkage";"n.trees";"interaction.depth";"n.minobsinnode";"rmse";"r_squared";"mae"
0,01;1700;3;50;2,05;0,483987621209496;1,57718984858483
0,01;2000;3;50;2,04;0,486330737599867;1,56757460462625
0,01;3000;3;50;2,04;0,486407102449832;1,56124539590908
0,02;1000;3;50;2,03;0,494294942573533;1,56187342867941
0,02;1500;3;50;2,04;0,486752779637977;1,56000887108151
0,02;1700;3;50;2,04;0,48883742583127;1,55180972766601
0,02;2000;3;50;2,03;0,4888758634464;1,55583691584141
0,02;3000;3;50;2,05;0,479894740586195;1,562314147295
0,05;1000;3;50;2,06;0,475895766262361;1,57530975354652
0,05;1500;3;50;2,08;0,465598935124366;1,58793145229245
0,05;1700;3;50;2,06;0,477229621356851;1,56266725221407
0,05;2000;3;50;2,1;0,458108147443264;1,58033206461065
0,05;3000;3;50;2,07;0,468368031076068;1,57384174839548
0,001;1000;3;50;2,37;0,414135451530618;1,86965650700194
0,001;1500;3;50;2,26;0,428271630170432;1,78900408058998
0,001;1700;3;50;2,24;0,432320790035997;1,76574137138178
0,001;2000;3;50;2,2;0,43903726769746;1,73551762915376
0,001;3000;3;50;2,14;0,453365554828259;1,67074571891023
0,002;1000;3;50;2,2;0,439477164394739;1,73359293553516
0,002;1500;3;50;2,14;0,45113154425339;1,67358192916383
0,002;1700;3;50;2,13;0,454450242989282;1,65862784942413
0,002;2000;3;50;2,11;0,462965815837362;1,6396756561094
0,002;3000;3;50;2,08;0,472529993859259;1,61357716948892
0,005;1000;3;50;2,09;0,467708836742334;1,62805032374242
0,005;1500;3;50;2,07;0,477676967016584;1,60309580006319
0,005;1700;3;50;2,06;0,478885360445375;1,59832185784478
0,005;2000;3;50;2,06;0,482382673779689;1,58727245105709
0,005;3000;3;50;2,05;0,483400465089427;1,58111025927234
0,01;1000;5;50;2,03;0,494960401620009;1,55565876860428
0,01;1500;5;50;2,02;0,49727676276654;1,54269950150086
0,01;1700;5;50;2,03;0,494433514628244;1,54694933518517
0,01;2000;5;50;2,02;0,497500471518237;1,53617406337713
0,01;3000;5;50;2,04;0,486692952964305;1,55073580429427
0,02;1000;5;50;2,04;0,489202829835716;1,54944119906748
0,02;1500;5;50;2,03;0,489235335084995;1,54447486691238
0,02;1700;5;50;2,03;0,493018782592844;1,54170636596661
0,02;2000;5;50;2,04;0,487516701160593;1,54220951375069
0,02;3000;5;50;2,06;0,477579924131088;1,55793628972319
0,05;1000;5;50;2,06;0,47816978753452;1,55343690006898
0,05;1500;5;50;2,08;0,466831044687726;1,58027407365688
0,05;1700;5;50;2,11;0,453696829475571;1,590747256488
0,05;2000;5;50;2,09;0,461338382153612;1,59339704596339
0,05;3000;5;50;2,16;0,430367464067825;1,63250360921935
0,001;1000;5;50;2,31;0,438136970991527;1,82388516630013
0,001;1500;5;50;2,21;0,452178607804297;1,73583520077274
0,001;1700;5;50;2,18;0,457047588019458;1,7121018872622
0,001;2000;5;50;2,15;0,463045558923683;1,67971037519313
0,001;3000;5;50;2,09;0,47575621592166;1,62279524011671
0,002;1000;5;50;2,15;0,463048316774312;1,68129237471871
0,002;1500;5;50;2,09;0,476105879317598;1,62435610233014
0,002;1700;5;50;2,08;0,480094949658129;1,61084593095504
0,002;2000;5;50;2,06;0,484155470852011;1,59760735179407
0,002;3000;5;50;2,04;0,491002376868737;1,57563129146016
0,005;1000;5;50;2,05;0,491117042870865;1,5816135473274
0,005;1500;5;50;2,03;0,493352302109442;1,56857071346016
0,005;1700;5;50;2,03;0,49605971838103;1,5594664736873
0,005;2000;5;50;2,03;0,494970726943406;1,55753269676799
0,005;3000;5;50;2,01;0,501563019225012;1,53886173316152
0,01;1000;6;50;2,01;0,502473042933542;1,54127235225965
0,01;1500;6;50;2,02;0,496246487925484;1,54179719753359
0,01;1700;6;50;2,03;0,494640648886072;1,54465919387041
0,01;2000;6;50;2,02;0,498658511508181;1,53401153487879
0,01;3000;6;50;2,03;0,490896836678161;1,53781136452824
0,02;1000;6;50;2,02;0,495948583279673;1,53652212092849
0,02;1500;6;50;2,05;0,484303139102686;1,55002179933854
0,02;1700;6;50;2,06;0,477551012760567;1,55789095185604
0,02;2000;6;50;2,04;0,484360979382072;1,54594799207262
0,02;3000;6;50;2,08;0,466046866163412;1,57237818811509
0,05;1000;6;50;2,03;0,489945091164544;1,54079645840087
0,05;1500;6;50;2,08;0,464417970450736;1,58482200025194
0,05;1700;6;50;2,07;0,471372446429797;1,56261357692946
0,05;2000;6;50;2,08;0,468275746830984;1,57713143036607
0,05;3000;6;50;2,17;0,42605841580807;1,64690686028639
0,001;1000;6;50;2,29;0,44854118307795;1,80704466495035
0,001;1500;6;50;2,19;0,461801565799764;1,71802716752323
0,001;1700;6;50;2,16;0,466558839570797;1,69194930325974
0,001;2000;6;50;2,13;0,471398565207487;1,66202614452177
0,001;3000;6;50;2,08;0,484105597864126;1,60618582588884
0,002;1000;6;50;2,13;0,47118734860222;1,66189773353583
0,002;1500;6;50;2,07;0,485119881417801;1,60408515427731
0,002;1700;6;50;2,06;0,487726252523168;1,59368942405733
0,002;2000;6;50;2,05;0,489682600061375;1,58323327477703
0,002;3000;6;50;2,03;0,494768666515052;1,56370185205287
0,005;1000;6;50;2,04;0,491583820335172;1,57632285255392
0,005;1500;6;50;2,03;0,495141028986451;1,55753251353721
0,005;1700;6;50;2,02;0,498898854362527;1,55075603388512
0,005;2000;6;50;2,02;0,500178213589099;1,54366599041606
0,005;3000;6;50;2,02;0,498934991121072;1,5401777167138
0,01;1000;8;50;2,02;0,501084049594127;1,53748912994598
0,01;1500;8;50;2,01;0,502921814668354;1,52962820904515
0,01;1700;8;50;2,03;0,493857624273558;1,54038490602786
0,01;2000;8;50;2,01;0,499988799693058;1,52794292695776
0,01;3000;8;50;2,04;0,486652321625193;1,54062948671491
0,02;1000;8;50;2,02;0,496063924251012;1,5279601982729
0,02;1500;8;50;2,03;0,491572336965917;1,53958720978091
0,02;1700;8;50;2,02;0,49829779496741;1,52601795037293
0,02;2000;8;50;2,05;0,480350501020902;1,5516684906242
0,02;3000;8;50;2,09;0,461384036133902;1,58786109103688
0,05;1000;8;50;2,08;0,465780435463491;1,5588754742078
0,05;1500;8;50;2,06;0,477610999305437;1,56155879323119
0,05;1700;8;50;2,1;0,454984139488563;1,60912163070372
0,05;2000;8;50;2,16;0,427337337131661;1,64267232753229
0,05;3000;8;50;2,17;0,425018805053566;1,65234756529855
0,001;1000;8;50;2,27;0,463281412938335;1,78433723148008
0,001;1500;8;50;2,17;0,476526188667893;1,69074580967785
0,001;1700;8;50;2,14;0,480038258982034;1,66546262638409
0,001;2000;8;50;2,11;0,482964353557189;1,6386706789921
0,001;3000;8;50;2,06;0,493185786812799;1,584831931325
0,002;1000;8;50;2,11;0,482600545791016;1,63933766955579
0,002;1500;8;50;2,06;0,492525504718764;1,5874151737715
0,002;1700;8;50;2,04;0,496721110538031;1,57407915764141
0,002;2000;8;50;2,03;0,499065242268485;1,56424261792284
0,002;3000;8;50;2,02;0,502894646350385;1,54471794623404
0,005;1000;8;50;2,03;0,499363536789492;1,55583951140029
0,005;1500;8;50;2,01;0,502762086451684;1,53947332489243
0,005;1700;8;50;2,01;0,505138009492884;1,53479652504753
0,005;2000;8;50;2,02;0,499087019160862;1,53915731572124
0,005;3000;8;50;2,02;0,497462688210123;1,53720392092927
0,01;1000;10;50;2,01;0,505036918613306;1,52724764297605
0,01;1500;10;50;2,02;0,498766860194738;1,52497633918388
0,01;1700;10;50;2,02;0,496289271678091;1,52893229801538
0,01;2000;10;50;2,03;0,492856127754787;1,53492181557802
0,01;3000;10;50;2,04;0,488017630979999;1,544240519585
0,02;1000;10;50;2,04;0,488023410600397;1,54230692570861
0,02;1500;10;50;2,04;0,483996449217231;1,5466975057748
0,02;1700;10;50;2,05;0,483676919256655;1,5464032386392
0,02;2000;10;50;2,05;0,48176610415825;1,54556774814304
0,02;3000;10;50;2,08;0,466545752107615;1,56975985219633
0,05;1000;10;50;2,07;0,473232532404962;1,57742023196849
0,05;1500;10;50;2,11;0,453035253933379;1,59959065361417
0,05;1700;10;50;2,09;0,46158829950621;1,58402896596502
0,05;2000;10;50;2,15;0,433895745741749;1,63954148600655
0,05;3000;10;50;2,17;0,423019105730137;1,6604762511046
0,001;1000;10;50;2,25;0,474899006886981;1,76586412055421
0,001;1500;10;50;2,15;0,484284844938166;1,67485068728898
0,001;1700;10;50;2,13;0,485428571139903;1,65154540762865
0,001;2000;10;50;2,09;0,491404956043365;1,62064984951234
0,001;3000;10;50;2,04;0,4993833087333;1,57196658438787
0,002;1000;10;50;2,09;0,491136311315555;1,62077113400493
0,002;1500;10;50;2,05;0,496633712406984;1,57504972107326
0,002;1700;10;50;2,03;0,501380910435808;1,56271058924506
0,002;2000;10;50;2,02;0,502433472638589;1,55212834470914
0,002;3000;10;50;2,01;0,504467190919002;1,5357166823347
0,005;1000;10;50;2,02;0,501043189709587;1,54411366650378
0,005;1500;10;50;2,01;0,504646285789241;1,53416822638094
0,005;1700;10;50;2,01;0,504782271485566;1,52917142867301
0,005;2000;10;50;2,01;0,502939816208559;1,5289006792694
0,005;3000;10;50;2,02;0,498934262446607;1,5288841055705
0,01;1000;3;70;2,06;0,479407573489543;1,59031741857361
0,01;1500;3;70;2,06;0,478875303155834;1,58405767028363
0,01;1700;3;70;2,06;0,477338699418847;1,58327107054737
0,01;2000;3;70;2,05;0,485097185456049;1,56958405034599
0,01;3000;3;70;2,06;0,479123223980667;1,56966429621858
0,02;1000;3;70;2,06;0,477548886259414;1,57501800536294
0,02;1500;3;70;2,07;0,471179848578532;1,58167427814704
0,02;1700;3;70;2,06;0,476943269557978;1,57155634814361
0,02;2000;3;70;2,07;0,473550304114895;1,5745431651264
0,02;3000;3;70;2,07;0,471249420598712;1,57410579017322
0,05;1000;3;70;2,06;0,475064397964227;1,57211048906972
0,05;1500;3;70;2,08;0,464882381848739;1,57876426583598
0,05;1700;3;70;2,09;0,463373508466218;1,57944794440655
0,05;2000;3;70;2,1;0,456819214205283;1,58111777274699
0,05;3000;3;70;2,13;0,44078836853625;1,60481744888369
0,001;1000;3;70;2,36;0,41431667249254;1,86721652726567
0,001;1500;3;70;2,27;0,425501784471986;1,79020330992888
0,001;1700;3;70;2,24;0,429841807093017;1,7654911952292
0,001;2000;3;70;2,21;0,434864606326877;1,73695551993552
0,001;3000;3;70;2,15;0,448820790888096;1,67880385837292
0,002;1000;3;70;2,21;0,436110767464467;1,73506649694266
0,002;1500;3;70;2,15;0,448024702935127;1,67956856182008
0,002;1700;3;70;2,13;0,45138783780506;1,66746224435961
0,002;2000;3;70;2,12;0,455611669806726;1,65309514494628
0,002;3000;3;70;2,09;0,468296402635873;1,61802975418661
0,005;1000;3;70;2,1;0,462920941125252;1,63158920181183
0,005;1500;3;70;2,08;0,471971460680189;1,60784096922485
0,005;1700;3;70;2,07;0,474252590590741;1,6018217591958
0,005;2000;3;70;2,06;0,478697558135398;1,59478527619332
0,005;3000;3;70;2,06;0,478802265285266;1,58222927524373
0,01;1000;5;70;2,04;0,490540464343699;1,56177993298805
0,01;1500;5;70;2,04;0,488705196534044;1,55441234760206
0,01;1700;5;70;2,05;0,484547267531985;1,55862773478609
0,01;2000;5;70;2,04;0,488203801882844;1,55199913566162
0,01;3000;5;70;2,04;0,484927972625608;1,5498923420372
0,02;1000;5;70;2,04;0,486591504055078;1,55027580534078
0,02;1500;5;70;2,06;0,478012955435534;1,55830397720445
0,02;1700;5;70;2,05;0,479252529034584;1,55182142211194
0,02;2000;5;70;2,07;0,471949129765002;1,56437805120352
0,02;3000;5;70;2,08;0,464380481154403;1,5702889796448
0,05;1000;5;70;2,1;0,458817155742631;1,57759241962132
0,05;1500;5;70;2,11;0,452282100875174;1,59255423630711
0,05;1700;5;70;2,15;0,435569346586996;1,61936451728933
0,05;2000;5;70;2,13;0,442739911772731;1,60583366745125
0,05;3000;5;70;2,12;0,445067662245401;1,6075606312118
0,001;1000;5;70;2,32;0,434492058045804;1,82716564789287
0,001;1500;5;70;2,22;0,446213527739282;1,74053911853699
0,001;1700;5;70;2,19;0,450470813978808;1,71555940062934
0,001;2000;5;70;2,16;0,456287363815258;1,68841245718541
0,001;3000;5;70;2,1;0,470112422523462;1,63404729635394
0,002;1000;5;70;2,16;0,457250614961052;1,68761460845119
0,002;1500;5;70;2,1;0,470213572941106;1,63258517121439
0,002;1700;5;70;2,09;0,473230631271649;1,62043453897078
0,002;2000;5;70;2,08;0,475574362112146;1,6073734690418
0,002;3000;5;70;2,05;0,484934243879924;1,58119749494712
0,005;1000;5;70;2,06;0,482930640540452;1,58990586574017
0,005;1500;5;70;2,05;0,487032147283223;1,57345492510478
0,005;1700;5;70;2,05;0,486458482035407;1,57325930196428
0,005;2000;5;70;2,04;0,48993316566268;1,56431914976852
0,005;3000;5;70;2,03;0,490823172978991;1,55103649960398
0,01;1000;6;70;2,04;0,488598524623291;1,55817694111905
0,01;1500;6;70;2,02;0,495317380182608;1,54088552850055
0,01;1700;6;70;2,04;0,486219205578;1,55465968953472
0,01;2000;6;70;2,04;0,487972327744528;1,54691482385632
0,01;3000;6;70;2,05;0,480761523082432;1,55411712179673
0,02;1000;6;70;2,04;0,489293039924023;1,54188686535316
0,02;1500;6;70;2,04;0,486413903174945;1,54482513893266
0,02;1700;6;70;2,05;0,479511834381776;1,55624048494455
0,02;2000;6;70;2,05;0,478229146408508;1,56277472063413
0,02;3000;6;70;2,08;0,463329268754757;1,57557093073679
0,05;1000;6;70;2,09;0,460268457330796;1,57540226328922
0,05;1500;6;70;2,13;0,443024149635119;1,59832969279412
0,05;1700;6;70;2,12;0,451050651111358;1,59693545781673
0,05;2000;6;70;2,11;0,452395627373839;1,60229618602949
0,05;3000;6;70;2,19;0,416911047446704;1,65936737614421
0,001;1000;6;70;2,3;0,442747557004913;1,81405172497357
0,001;1500;6;70;2,2;0,455092064947669;1,72395556864863
0,001;1700;6;70;2,17;0,459300961653171;1,69883796222904
0,001;2000;6;70;2,15;0,463943850010259;1,6715564753016
0,001;3000;6;70;2,09;0,476746975223279;1,61808764095383
0,002;1000;6;70;2,15;0,463747569577582;1,67262739317085
0,002;1500;6;70;2,09;0,47551863005585;1,61853760213967
0,002;1700;6;70;2,08;0,480066504728102;1,60405235401928
0,002;2000;6;70;2,07;0,48248719664075;1,59280432613302
0,002;3000;6;70;2,05;0,48812513981582;1,57095476533039
0,005;1000;6;70;2,05;0,486115663037485;1,58024571706692
0,005;1500;6;70;2,04;0,492158667779337;1,56228404310329
0,005;1700;6;70;2,03;0,492541069550246;1,55783945931294
0,005;2000;6;70;2,03;0,49257785240571;1,55053378552243
0,005;3000;6;70;2,04;0,489764752874986;1,54830190160799
0,01;1000;8;70;2,03;0,493457399082469;1,54505543219912
0,01;1500;8;70;2,04;0,489523189467825;1,54137917611086
0,01;1700;8;70;2,02;0,4958943917629;1,53417748038059
0,01;2000;8;70;2,05;0,482723207987851;1,55045044924174
0,01;3000;8;70;2,06;0,477883027678869;1,55288361653735
0,02;1000;8;70;2,04;0,484653515088895;1,5456828812042
0,02;1500;8;70;2,06;0,477494592990394;1,55336242985812
0,02;1700;8;70;2,06;0,475266601644587;1,55778391873244
0,02;2000;8;70;2,06;0,476179105654607;1,55154933387254
0,02;3000;8;70;2,09;0,45978842386122;1,58020123291093
0,05;1000;8;70;2,09;0,460223632340149;1,5866239201473
0,05;1500;8;70;2,13;0,442322750558356;1,61334133021289
0,05;1700;8;70;2,18;0,421466050947328;1,64035540889135
0,05;2000;8;70;2,13;0,444140398466348;1,61470103295014
0,05;3000;8;70;2,2;0,412852913357952;1,66252764355761
0,001;1000;8;70;2,28;0,455692458898984;1,79377223655275
0,001;1500;8;70;2,18;0,466774946588506;1,70129693821678
0,001;1700;8;70;2,15;0,470857076921493;1,67701459437167
0,001;2000;8;70;2,13;0,474392320890981;1,65108997301722
0,001;3000;8;70;2,07;0,48471409174616;1,5964157023596
0,002;1000;8;70;2,13;0,47402848588571;1,65165168621578
0,002;1500;8;70;2,07;0,483353717822977;1,59876953144807
0,002;1700;8;70;2,06;0,48664046525304;1,58638526898133
0,002;2000;8;70;2,05;0,492038413765822;1,57140455937171
0,002;3000;8;70;2,04;0,492249242741443;1,55686415268334
0,005;1000;8;70;2,04;0,492190810982895;1,56332089217461
0,005;1500;8;70;2,03;0,494836164159097;1,54889561183359
0,005;1700;8;70;2,03;0,494812536243048;1,54576016024726
0,005;2000;8;70;2,03;0,494171057170816;1,54538630199419
0,005;3000;8;70;2,03;0,493710834986734;1,53774851722422
0,01;1000;10;70;2,02;0,49725491399485;1,53682203996835
0,01;1500;10;70;2,03;0,491867656479507;1,53720012019885
0,01;1700;10;70;2,04;0,485466254871593;1,54446217291036
0,01;2000;10;70;2,04;0,488785391550526;1,54246387964603
0,01;3000;10;70;2,06;0,477825566813188;1,55465173587909
0,02;1000;10;70;2,05;0,483852227125514;1,54674081947377
0,02;1500;10;70;2,07;0,470791391720467;1,56954467750435
0,02;1700;10;70;2,06;0,478650743058588;1,5533056663836
0,02;2000;10;70;2,09;0,461405912008396;1,57559929785203
0,02;3000;10;70;2,1;0,459027539412746;1,5780303477571
0,05;1000;10;70;2,12;0,445252414764456;1,59691700380454
0,05;1500;10;70;2,12;0,447274063506449;1,60138702078122
0,05;1700;10;70;2,12;0,446855451927962;1,61077057024977
0,05;2000;10;70;2,16;0,43009168958593;1,63306404381069
0,05;3000;10;70;2,18;0,423756451679674;1,65073210766015
0,001;1000;10;70;2,27;0,464728634761323;1,77881685574515
0,001;1500;10;70;2,17;0,473119663398432;1,68620965396638
0,001;1700;10;70;2,14;0,475006624944137;1,66519556003068
0,001;2000;10;70;2,11;0,479732930436482;1,63717970578222
0,001;3000;10;70;2,06;0,489219055870688;1,58293965073284
0,002;1000;10;70;2,11;0,479145182518266;1,63713715520501
0,002;1500;10;70;2,07;0,486065063201808;1,58792676107325
0,002;1700;10;70;2,05;0,489383378716029;1,57484101179719
0,002;2000;10;70;2,04;0,493094419667824;1,56185151434087
0,002;3000;10;70;2,03;0,4967572247553;1,54527981195218
0,005;1000;10;70;2,03;0,494834321418577;1,55030731551386
0,005;1500;10;70;2,03;0,494092770658488;1,54466583800951
0,005;1700;10;70;2,03;0,493650057356756;1,54011552608499
0,005;2000;10;70;2,03;0,493807061450333;1,5417197994839
0,005;3000;10;70;2,04;0,488281297233375;1,542425941299
